rel_path,abs_path,class_id,label_idx,species_name,domain
train/herbarium/106461/154091.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106461\154091.jpg,106461,20,Costus scaber Ruiz Pav.,herbarium
train/herbarium/106461/154066.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106461\154066.jpg,106461,20,Costus scaber Ruiz Pav.,herbarium
train/herbarium/106461/154110.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106461\154110.jpg,106461,20,Costus scaber Ruiz Pav.,herbarium
train/herbarium/106461/154171.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106461\154171.jpg,106461,20,Costus scaber Ruiz Pav.,herbarium
train/herbarium/106461/154249.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106461\154249.jpg,106461,20,Costus scaber Ruiz Pav.,herbarium
train/herbarium/106461/154179.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106461\154179.jpg,106461,20,Costus scaber Ruiz Pav.,herbarium
train/herbarium/106461/154313.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106461\154313.jpg,106461,20,Costus scaber Ruiz Pav.,herbarium
train/herbarium/106461/154078.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106461\154078.jpg,106461,20,Costus scaber Ruiz Pav.,herbarium
train/herbarium/106461/154212.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106461\154212.jpg,106461,20,Costus scaber Ruiz Pav.,herbarium
train/herbarium/106461/154089.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106461\154089.jpg,106461,20,Costus scaber Ruiz Pav.,herbarium
train/herbarium/106461/154331.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106461\154331.jpg,106461,20,Costus scaber Ruiz Pav.,herbarium
train/herbarium/106461/154084.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106461\154084.jpg,106461,20,Costus scaber Ruiz Pav.,herbarium
train/herbarium/106461/154253.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106461\154253.jpg,106461,20,Costus scaber Ruiz Pav.,herbarium
train/herbarium/106461/154199.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\106461\154199.jpg,106461,20,Costus scaber Ruiz Pav.,herbarium
train/photo/12518/11502.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11502.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11351.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11351.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11543.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11543.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11476.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11476.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11353.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11353.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11540.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11540.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11350.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11350.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11541.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11541.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11523.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11523.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11535.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11535.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11533.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11533.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11297.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11297.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11542.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11542.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11499.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11499.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11530.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11530.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11352.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11352.jpg,12518,1,Mangifera indica L.,field
train/photo/12518/11471.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12518\11471.jpg,12518,1,Mangifera indica L.,field
train/herbarium/12518/10673.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\10673.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/10643.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\10643.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/10655.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\10655.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/11067.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\11067.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/11445.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\11445.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/11254.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\11254.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/11295.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\11295.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/10812.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\10812.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/11426.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\11426.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/11388.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\11388.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/11126.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\11126.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/10993.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\10993.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/11221.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\11221.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/10905.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\10905.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/10971.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\10971.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/10994.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\10994.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/11302.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\11302.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/10641.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\10641.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/11289.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\11289.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/11094.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\11094.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/11421.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\11421.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/11258.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\11258.jpg,12518,1,Mangifera indica L.,herbarium
train/herbarium/12518/10726.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12518\10726.jpg,12518,1,Mangifera indica L.,herbarium
train/photo/127151/265055.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265055.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265191.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265191.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265192.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265192.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/995.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\995.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/993.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\993.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265053.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265053.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265052.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265052.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265185.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265185.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265193.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265193.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265051.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265051.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265050.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265050.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265195.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265195.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/992.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\992.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265196.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265196.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265176.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265176.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/994.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\994.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/991.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\991.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265186.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265186.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265054.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265054.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265056.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265056.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/photo/127151/265189.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\127151\265189.jpg,127151,32,Erythroxylum macrophyllum Cav.,field
train/herbarium/127151/265351.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265351.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265534.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265534.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265380.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265380.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265093.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265093.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265390.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265390.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265439.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265439.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265228.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265228.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265349.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265349.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265310.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265310.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265242.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265242.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265412.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265412.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265149.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265149.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265101.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265101.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265291.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265291.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265132.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265132.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265560.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265560.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265455.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265455.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265107.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265107.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/herbarium/127151/265548.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127151\265548.jpg,127151,32,Erythroxylum macrophyllum Cav.,herbarium
train/photo/12910/11778.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\11778.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/12472.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\12472.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/11795.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\11795.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/11764.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\11764.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/12471.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\12471.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/12474.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\12474.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/11796.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\11796.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/11794.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\11794.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/11791.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\11791.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/11782.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\11782.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/11789.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\11789.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/11784.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\11784.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/11790.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\11790.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/11786.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\11786.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/11783.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\11783.jpg,12910,2,Spondias mombin L.,field
train/photo/12910/11792.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\12910\11792.jpg,12910,2,Spondias mombin L.,field
train/herbarium/12910/12119.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\12119.jpg,12910,2,Spondias mombin L.,herbarium
train/herbarium/12910/12454.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\12454.jpg,12910,2,Spondias mombin L.,herbarium
train/herbarium/12910/11645.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\11645.jpg,12910,2,Spondias mombin L.,herbarium
train/herbarium/12910/12257.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\12257.jpg,12910,2,Spondias mombin L.,herbarium
train/herbarium/12910/12442.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\12442.jpg,12910,2,Spondias mombin L.,herbarium
train/herbarium/12910/12223.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\12223.jpg,12910,2,Spondias mombin L.,herbarium
train/herbarium/12910/11669.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\11669.jpg,12910,2,Spondias mombin L.,herbarium
train/herbarium/12910/11587.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\11587.jpg,12910,2,Spondias mombin L.,herbarium
train/herbarium/12910/11960.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\11960.jpg,12910,2,Spondias mombin L.,herbarium
train/herbarium/12910/11709.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\11709.jpg,12910,2,Spondias mombin L.,herbarium
train/herbarium/12910/11812.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\11812.jpg,12910,2,Spondias mombin L.,herbarium
train/herbarium/12910/12425.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\12425.jpg,12910,2,Spondias mombin L.,herbarium
train/herbarium/12910/11566.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\11566.jpg,12910,2,Spondias mombin L.,herbarium
train/herbarium/12910/12283.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\12283.jpg,12910,2,Spondias mombin L.,herbarium
train/herbarium/12910/12391.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\12910\12391.jpg,12910,2,Spondias mombin L.,herbarium
